customer_id,cohort_month,order_month,cohort_index
5496,2022-11-01,2024-12-01,25
1083,2020-05-01,2022-03-01,22
9343,2023-01-01,2023-01-01,0
3949,2021-05-01,2021-05-01,0
9387,2024-11-01,2024-11-01,0
1084,2022-03-01,2023-08-01,17
7747,2021-02-01,2021-02-01,0
1966,2022-06-01,2022-06-01,0
8960,2021-04-01,2025-01-01,45
1126,2023-03-01,2023-03-01,0
4148,2023-03-01,2023-06-01,3
2994,2024-07-01,2024-07-01,0
3643,2020-06-01,2024-01-01,43
3426,2022-03-01,2024-08-01,29
3539,2020-06-01,2023-11-01,41
5550,2022-07-01,2023-12-01,17
9618,2020-07-01,2021-07-01,12
5868,2022-09-01,2023-08-01,11
2511,2021-08-01,2022-05-01,9
5390,2020-05-01,2020-06-01,1
4738,2025-04-01,2025-04-01,0
2891,2023-03-01,2023-03-01,0
1486,2020-11-01,2024-02-01,39
4182,2025-03-01,2025-03-01,0
3385,2022-05-01,2024-11-01,30
9693,2020-09-01,2021-01-01,4
8154,2020-04-01,2020-04-01,0
6888,2023-09-01,2023-09-01,0
1670,2020-12-01,2020-12-01,0
9588,2023-07-01,2024-10-01,15
9854,2022-05-01,2022-05-01,0
1388,2020-02-01,2020-12-01,10
5713,2020-01-01,2020-01-01,0
6397,2021-11-01,2021-11-01,0
6454,2020-01-01,2022-05-01,28
9364,2021-03-01,2023-03-01,24
5303,2020-03-01,2020-03-01,0
7717,2022-01-01,2022-10-01,9
3111,2020-06-01,2023-05-01,35
2392,2020-04-01,2024-11-01,55
4658,2021-06-01,2021-06-01,0
6641,2021-05-01,2022-01-01,8
1408,2023-01-01,2025-01-01,24
8612,2023-04-01,2023-04-01,0
3390,2021-11-01,2022-01-01,2
8284,2020-07-01,2020-07-01,0
7594,2021-07-01,2023-05-01,22
6225,2020-01-01,2025-03-01,62
6294,2024-09-01,2024-09-01,0
7096,2021-08-01,2023-11-01,27
1341,2021-01-01,2021-01-01,0
4056,2021-05-01,2023-07-01,26
1010,2020-07-01,2020-07-01,0
8043,2021-03-01,2021-06-01,3
5883,2020-07-01,2022-08-01,25
9516,2020-06-01,2022-06-01,24
8031,2020-03-01,2020-03-01,0
1794,2020-08-01,2020-11-01,3
8531,2023-07-01,2023-07-01,0
5478,2021-12-01,2024-12-01,36
2359,2020-12-01,2025-02-01,50
8277,2020-11-01,2020-11-01,0
7852,2021-09-01,2021-09-01,0
5896,2020-08-01,2021-01-01,5
1959,2021-10-01,2022-06-01,8
1335,2024-02-01,2024-02-01,0
8846,2020-11-01,2023-08-01,33
3633,2023-11-01,2025-03-01,16
5845,2021-03-01,2022-03-01,12
9173,2024-09-01,2024-09-01,0
6293,2021-01-01,2023-02-01,25
9708,2021-04-01,2022-08-01,16
4938,2021-10-01,2023-08-01,22
3852,2023-12-01,2023-12-01,0
1078,2022-07-01,2022-07-01,0
2310,2020-08-01,2020-08-01,0
6043,2020-11-01,2020-11-01,0
6603,2021-11-01,2021-11-01,0
2769,2020-08-01,2020-08-01,0
6166,2021-01-01,2024-07-01,42
1471,2021-01-01,2024-11-01,46
7206,2021-08-01,2024-02-01,30
3695,2023-07-01,2024-11-01,16
4918,2023-09-01,2023-09-01,0
4631,2020-03-01,2020-03-01,0
6536,2020-07-01,2023-02-01,31
6879,2020-02-01,2020-02-01,0
2352,2021-08-01,2021-08-01,0
3282,2020-05-01,2024-12-01,55
1755,2021-06-01,2021-08-01,2
8128,2021-09-01,2024-01-01,28
2485,2021-11-01,2021-11-01,0
8952,2021-09-01,2021-09-01,0
3274,2023-10-01,2023-10-01,0
5948,2025-01-01,2025-01-01,0
9873,2023-12-01,2024-07-01,7
2953,2020-07-01,2025-04-01,57
3885,2020-11-01,2022-10-01,23
4439,2022-08-01,2022-08-01,0
7491,2022-01-01,2022-01-01,0
6815,2020-05-01,2020-05-01,0
2984,2021-04-01,2021-04-01,0
3570,2023-03-01,2023-03-01,0
9710,2021-03-01,2021-03-01,0
1124,2020-07-01,2020-07-01,0
7848,2023-01-01,2023-01-01,0
1798,2020-05-01,2020-05-01,0
4989,2021-03-01,2021-03-01,0
4697,2020-06-01,2021-09-01,15
2388,2022-10-01,2022-10-01,0
1952,2020-09-01,2020-09-01,0
6596,2021-03-01,2021-03-01,0
3395,2021-11-01,2025-02-01,39
7169,2020-08-01,2024-11-01,51
5600,2021-02-01,2021-02-01,0
9423,2022-07-01,2022-07-01,0
6064,2022-08-01,2022-08-01,0
3336,2021-11-01,2023-09-01,22
6638,2022-08-01,2024-02-01,18
3239,2022-02-01,2022-02-01,0
7308,2021-07-01,2024-01-01,30
8626,2024-05-01,2024-05-01,0
2236,2022-01-01,2022-01-01,0
5745,2020-02-01,2022-06-01,28
5015,2021-05-01,2025-04-01,47
2937,2023-05-01,2023-05-01,0
4208,2023-01-01,2023-01-01,0
2710,2020-01-01,2024-01-01,48
8395,2021-05-01,2021-05-01,0
7893,2023-12-01,2023-12-01,0
1957,2022-06-01,2025-01-01,31
8715,2020-06-01,2021-11-01,17
2096,2020-04-01,2024-01-01,45
3623,2022-07-01,2022-12-01,5
6261,2020-12-01,2024-08-01,44
7664,2024-01-01,2024-11-01,10
1980,2023-02-01,2024-06-01,16
2134,2021-05-01,2021-12-01,7
8839,2020-03-01,2020-03-01,0
8238,2023-08-01,2023-08-01,0
8828,2022-05-01,2022-05-01,0
6493,2021-02-01,2025-04-01,50
4250,2021-05-01,2023-01-01,20
9833,2023-01-01,2023-01-01,0
2173,2022-11-01,2022-11-01,0
9467,2020-02-01,2022-03-01,25
9398,2020-07-01,2020-07-01,0
9158,2021-09-01,2022-08-01,11
3494,2021-03-01,2023-07-01,28
1353,2021-01-01,2021-01-01,0
5011,2020-01-01,2024-05-01,52
5024,2023-01-01,2023-01-01,0
3433,2022-10-01,2022-10-01,0
2198,2021-01-01,2021-01-01,0
8165,2023-01-01,2023-01-01,0
9228,2020-10-01,2024-05-01,43
4419,2024-05-01,2024-05-01,0
9771,2025-04-01,2025-04-01,0
9042,2021-09-01,2024-10-01,37
9141,2020-03-01,2020-12-01,9
2172,2021-02-01,2024-08-01,42
4445,2020-02-01,2020-02-01,0
1675,2020-07-01,2023-07-01,36
1496,2021-07-01,2021-07-01,0
3681,2020-01-01,2020-10-01,9
5797,2020-12-01,2022-08-01,20
4609,2021-03-01,2024-02-01,35
2042,2024-10-01,2024-10-01,0
3999,2020-03-01,2020-03-01,0
6659,2024-08-01,2024-08-01,0
9011,2020-02-01,2020-02-01,0
7426,2020-04-01,2020-04-01,0
8688,2023-09-01,2023-09-01,0
9666,2020-08-01,2020-08-01,0
7977,2024-01-01,2024-01-01,0
5718,2020-05-01,2020-05-01,0
1355,2020-04-01,2020-04-01,0
3262,2021-02-01,2023-03-01,25
3123,2021-06-01,2023-06-01,24
6357,2021-06-01,2022-06-01,12
2799,2020-10-01,2020-10-01,0
1888,2020-08-01,2020-08-01,0
8328,2020-03-01,2024-11-01,56
9064,2020-06-01,2020-06-01,0
6235,2020-05-01,2020-05-01,0
8222,2025-03-01,2025-03-01,0
5217,2023-11-01,2023-11-01,0
3268,2021-03-01,2021-03-01,0
2806,2024-10-01,2024-10-01,0
7082,2020-03-01,2024-03-01,48
3414,2020-02-01,2021-11-01,21
9084,2020-10-01,2024-07-01,45
1102,2023-04-01,2024-06-01,14
9073,2024-08-01,2024-08-01,0
3243,2021-04-01,2024-10-01,42
5772,2021-06-01,2021-06-01,0
8519,2021-09-01,2021-09-01,0
9678,2024-10-01,2024-10-01,0
8418,2023-01-01,2023-01-01,0
4981,2021-08-01,2021-08-01,0
3556,2020-07-01,2020-07-01,0
5419,2023-08-01,2023-08-01,0
7466,2020-04-01,2023-01-01,33
8295,2021-03-01,2021-03-01,0
7668,2023-01-01,2023-10-01,9
3303,2020-11-01,2023-12-01,37
7985,2022-07-01,2023-09-01,14
2103,2021-03-01,2022-04-01,13
1443,2021-02-01,2021-02-01,0
9486,2020-01-01,2020-01-01,0
3072,2020-08-01,2021-03-01,7
9898,2021-01-01,2021-01-01,0
7928,2024-06-01,2024-06-01,0
7242,2020-02-01,2020-02-01,0
3726,2021-02-01,2024-09-01,43
9851,2024-09-01,2024-09-01,0
2405,2023-07-01,2025-02-01,19
1142,2021-03-01,2022-09-01,18
5148,2020-02-01,2025-04-01,62
8124,2024-09-01,2025-01-01,4
3180,2021-06-01,2021-06-01,0
7869,2020-06-01,2022-01-01,19
1851,2023-07-01,2023-07-01,0
3385,2022-05-01,2024-05-01,24
2533,2021-06-01,2021-07-01,1
7130,2022-06-01,2023-09-01,15
1014,2022-10-01,2022-10-01,0
5780,2021-07-01,2023-01-01,18
6652,2022-08-01,2023-01-01,5
1983,2021-10-01,2025-01-01,39
4551,2022-01-01,2025-03-01,38
9348,2021-06-01,2022-05-01,11
1585,2020-02-01,2020-02-01,0
2116,2020-05-01,2024-05-01,48
5455,2021-12-01,2021-12-01,0
7646,2020-05-01,2021-11-01,18
6569,2020-06-01,2021-08-01,14
6409,2020-08-01,2023-08-01,36
2688,2024-07-01,2024-07-01,0
4559,2021-04-01,2021-04-01,0
6238,2020-02-01,2020-02-01,0
4229,2022-04-01,2022-04-01,0
1196,2020-08-01,2021-12-01,16
9459,2022-03-01,2022-03-01,0
5617,2021-02-01,2023-12-01,34
8385,2020-05-01,2022-05-01,24
2494,2024-01-01,2024-09-01,8
1609,2021-10-01,2021-10-01,0
2682,2021-03-01,2022-05-01,14
9636,2020-01-01,2020-01-01,0
4345,2021-05-01,2024-09-01,40
8142,2021-07-01,2021-07-01,0
9453,2021-06-01,2023-05-01,23
9476,2020-09-01,2024-06-01,45
2395,2023-05-01,2024-06-01,13
7314,2021-06-01,2021-06-01,0
9541,2021-07-01,2021-07-01,0
3618,2020-01-01,2023-02-01,37
1682,2023-11-01,2023-11-01,0
6453,2022-05-01,2024-09-01,28
4397,2020-11-01,2021-02-01,3
6841,2020-02-01,2021-06-01,16
6697,2020-03-01,2020-03-01,0
3456,2023-06-01,2023-06-01,0
6975,2020-01-01,2024-03-01,50
9342,2020-05-01,2020-05-01,0
7355,2020-11-01,2020-11-01,0
2544,2021-04-01,2024-04-01,36
8896,2023-08-01,2023-08-01,0
2090,2020-06-01,2020-11-01,5
5385,2022-01-01,2022-01-01,0
9979,2020-04-01,2021-05-01,13
1070,2021-06-01,2024-09-01,39
1105,2020-02-01,2021-03-01,13
6586,2023-07-01,2023-07-01,0
3928,2020-04-01,2020-04-01,0
8045,2020-11-01,2022-06-01,19
4636,2020-09-01,2020-09-01,0
7078,2022-08-01,2022-08-01,0
2003,2021-02-01,2021-02-01,0
9484,2020-03-01,2020-03-01,0
7987,2020-03-01,2024-12-01,57
1072,2020-01-01,2023-09-01,44
4120,2020-06-01,2020-06-01,0
9768,2020-12-01,2020-12-01,0
3049,2022-02-01,2022-02-01,0
8482,2023-07-01,2023-07-01,0
3734,2023-09-01,2024-08-01,11
8686,2024-11-01,2024-11-01,0
2899,2021-08-01,2023-11-01,27
5792,2022-04-01,2022-04-01,0
8876,2023-04-01,2023-04-01,0
4250,2021-05-01,2021-05-01,0
2007,2020-04-01,2024-12-01,56
3399,2020-06-01,2020-06-01,0
5565,2022-04-01,2023-03-01,11
5755,2023-07-01,2023-07-01,0
1849,2020-02-01,2023-08-01,42
8920,2021-06-01,2023-03-01,21
8324,2021-12-01,2023-10-01,22
7999,2020-06-01,2024-01-01,43
8778,2021-07-01,2022-10-01,15
8118,2021-07-01,2024-07-01,36
7596,2023-04-01,2023-04-01,0
5849,2022-04-01,2022-04-01,0
7187,2021-01-01,2021-05-01,4
4191,2020-03-01,2020-03-01,0
1263,2020-03-01,2020-03-01,0
7007,2020-03-01,2020-03-01,0
3267,2020-09-01,2023-04-01,31
6972,2021-07-01,2021-10-01,3
4281,2020-06-01,2025-03-01,57
3083,2020-05-01,2024-06-01,49
2244,2020-02-01,2021-06-01,16
1217,2020-02-01,2020-02-01,0
5661,2020-02-01,2020-02-01,0
7903,2020-02-01,2020-02-01,0
6481,2021-08-01,2021-08-01,0
2872,2023-10-01,2023-10-01,0
1608,2021-09-01,2022-08-01,11
1718,2022-09-01,2022-09-01,0
3480,2021-05-01,2022-11-01,18
9256,2024-01-01,2024-01-01,0
6712,2021-06-01,2024-08-01,38
4423,2022-07-01,2024-01-01,18
6509,2020-06-01,2020-06-01,0
4330,2020-10-01,2025-03-01,53
9316,2023-09-01,2023-09-01,0
6868,2022-02-01,2023-08-01,18
4062,2021-01-01,2021-01-01,0
7601,2020-02-01,2020-02-01,0
5131,2020-12-01,2020-12-01,0
9279,2021-09-01,2021-09-01,0
7346,2021-04-01,2021-04-01,0
4933,2021-06-01,2021-06-01,0
4402,2021-04-01,2024-10-01,42
3272,2020-03-01,2020-03-01,0
7935,2025-02-01,2025-02-01,0
3326,2020-06-01,2022-11-01,29
6457,2021-10-01,2021-10-01,0
3727,2020-10-01,2020-10-01,0
3105,2020-11-01,2020-11-01,0
1563,2021-08-01,2021-08-01,0
3314,2022-01-01,2022-01-01,0
1813,2024-03-01,2024-05-01,2
7176,2021-01-01,2022-05-01,16
2409,2022-01-01,2023-12-01,23
6536,2020-07-01,2024-08-01,49
9118,2020-12-01,2020-12-01,0
4324,2021-05-01,2021-05-01,0
4246,2021-06-01,2021-06-01,0
7894,2024-03-01,2024-03-01,0
7248,2023-08-01,2023-10-01,2
1210,2023-04-01,2023-04-01,0
1931,2020-03-01,2020-03-01,0
1858,2021-05-01,2021-05-01,0
4846,2023-07-01,2023-07-01,0
9536,2020-06-01,2021-07-01,13
6074,2020-06-01,2023-05-01,35
1734,2021-07-01,2023-07-01,24
4778,2021-05-01,2021-05-01,0
2056,2024-05-01,2025-02-01,9
3944,2020-02-01,2022-07-01,29
4770,2021-08-01,2022-11-01,15
4614,2020-05-01,2021-11-01,18
7958,2021-12-01,2021-12-01,0
7453,2020-05-01,2020-05-01,0
1405,2023-05-01,2023-11-01,6
3299,2020-03-01,2020-03-01,0
8030,2022-05-01,2023-01-01,8
5965,2022-03-01,2022-03-01,0
5201,2023-12-01,2024-12-01,12
6693,2020-06-01,2023-06-01,36
2206,2020-07-01,2023-01-01,30
1595,2020-02-01,2023-09-01,43
9986,2022-06-01,2022-06-01,0
5006,2020-07-01,2021-11-01,16
8088,2021-07-01,2021-07-01,0
8337,2020-10-01,2021-02-01,4
3285,2020-08-01,2020-08-01,0
3044,2021-06-01,2021-06-01,0
7917,2023-05-01,2023-05-01,0
7687,2020-07-01,2020-07-01,0
1471,2021-01-01,2021-01-01,0
7644,2020-06-01,2021-08-01,14
8846,2020-11-01,2021-06-01,7
9340,2020-05-01,2020-05-01,0
3052,2023-11-01,2023-11-01,0
4551,2022-01-01,2022-01-01,0
8085,2022-04-01,2022-04-01,0
6857,2024-03-01,2024-04-01,1
7496,2022-05-01,2024-02-01,21
3645,2020-06-01,2020-06-01,0
3816,2021-01-01,2023-02-01,25
7965,2021-10-01,2022-04-01,6
9433,2020-12-01,2023-02-01,26
1183,2023-04-01,2024-01-01,9
4190,2020-03-01,2025-02-01,59
2402,2020-07-01,2024-10-01,51
3769,2022-02-01,2022-04-01,2
9810,2020-06-01,2020-06-01,0
8598,2020-02-01,2024-01-01,47
4962,2021-06-01,2021-06-01,0
9772,2020-02-01,2022-07-01,29
6593,2020-10-01,2024-06-01,44
8616,2023-02-01,2023-02-01,0
9126,2020-12-01,2021-11-01,11
9995,2022-01-01,2022-01-01,0
7051,2022-01-01,2022-01-01,0
1403,2021-10-01,2021-10-01,0
5766,2022-03-01,2023-07-01,16
2791,2021-04-01,2021-11-01,7
6401,2020-11-01,2023-08-01,33
4087,2022-02-01,2023-02-01,12
6775,2024-08-01,2024-08-01,0
2520,2021-12-01,2021-12-01,0
2315,2020-04-01,2020-04-01,0
9611,2021-12-01,2024-08-01,32
6915,2021-06-01,2023-08-01,26
4008,2022-07-01,2023-12-01,17
3964,2022-04-01,2022-04-01,0
9049,2022-02-01,2022-02-01,0
1815,2021-10-01,2021-10-01,0
1272,2020-09-01,2024-01-01,40
4214,2021-02-01,2023-03-01,25
3456,2023-06-01,2024-07-01,13
2045,2021-05-01,2024-05-01,36
1591,2021-11-01,2022-10-01,11
1376,2021-06-01,2021-06-01,0
6646,2021-02-01,2022-12-01,22
3655,2021-01-01,2021-11-01,10
7685,2020-02-01,2020-02-01,0
1256,2021-09-01,2022-11-01,14
1223,2023-06-01,2023-06-01,0
4204,2021-04-01,2021-04-01,0
5287,2021-06-01,2021-06-01,0
7938,2020-04-01,2021-02-01,10
8392,2021-03-01,2025-01-01,46
5723,2021-04-01,2021-09-01,5
6351,2020-01-01,2022-09-01,32
2507,2023-12-01,2025-01-01,13
5998,2024-11-01,2024-11-01,0
7020,2020-07-01,2020-07-01,0
9127,2021-05-01,2021-05-01,0
7232,2021-08-01,2021-08-01,0
4412,2023-02-01,2023-02-01,0
5147,2025-01-01,2025-01-01,0
5167,2022-09-01,2024-08-01,23
5598,2022-11-01,2022-11-01,0
9994,2020-12-01,2020-12-01,0
7862,2021-01-01,2022-05-01,16
4254,2020-04-01,2020-04-01,0
9301,2020-07-01,2022-09-01,26
4746,2020-03-01,2023-07-01,40
9962,2023-08-01,2024-08-01,12
3621,2020-12-01,2020-12-01,0
4536,2023-06-01,2023-06-01,0
5910,2023-01-01,2023-01-01,0
3527,2022-08-01,2024-11-01,27
8548,2020-10-01,2020-11-01,1
8716,2020-06-01,2024-11-01,53
5763,2023-05-01,2023-05-01,0
7693,2020-06-01,2024-10-01,52
4578,2021-07-01,2021-07-01,0
5125,2023-01-01,2023-06-01,5
8055,2022-08-01,2022-08-01,0
6524,2022-09-01,2022-09-01,0
6833,2020-07-01,2022-05-01,22
6006,2021-07-01,2022-12-01,17
6917,2023-06-01,2025-03-01,21
3865,2025-04-01,2025-04-01,0
8593,2023-05-01,2023-05-01,0
1837,2020-03-01,2020-03-01,0
3821,2022-06-01,2023-05-01,11
4213,2021-06-01,2021-08-01,2
8658,2020-12-01,2023-03-01,27
9028,2020-06-01,2024-03-01,45
6156,2021-12-01,2021-12-01,0
1078,2022-07-01,2023-08-01,13
2039,2023-08-01,2024-11-01,15
6753,2020-12-01,2020-12-01,0
3173,2022-12-01,2023-03-01,3
1079,2020-05-01,2020-05-01,0
1379,2021-06-01,2021-06-01,0
2543,2020-02-01,2020-02-01,0
4718,2024-01-01,2024-01-01,0
8602,2020-10-01,2020-10-01,0
4809,2021-03-01,2021-03-01,0
6416,2021-06-01,2023-05-01,23
2647,2020-12-01,2020-12-01,0
6776,2022-12-01,2024-08-01,20
3733,2023-06-01,2023-06-01,0
8548,2020-10-01,2021-07-01,9
8112,2024-05-01,2024-05-01,0
4001,2022-03-01,2023-10-01,19
2818,2020-06-01,2020-07-01,1
6955,2024-02-01,2024-02-01,0
4152,2023-05-01,2024-03-01,10
6735,2020-10-01,2022-03-01,17
2314,2022-02-01,2023-08-01,18
1671,2023-12-01,2023-12-01,0
2324,2020-12-01,2020-12-01,0
2536,2022-06-01,2024-11-01,29
5987,2021-05-01,2021-05-01,0
6122,2021-11-01,2021-11-01,0
8434,2021-12-01,2024-02-01,26
3223,2020-04-01,2022-10-01,30
2763,2021-06-01,2023-11-01,29
5054,2021-01-01,2021-01-01,0
2564,2020-02-01,2020-02-01,0
2423,2023-07-01,2023-07-01,0
7136,2021-01-01,2022-09-01,20
3732,2020-02-01,2024-10-01,56
2663,2023-02-01,2023-07-01,5
1470,2022-02-01,2022-03-01,1
2941,2020-01-01,2021-06-01,17
8242,2022-02-01,2023-07-01,17
1970,2021-01-01,2021-01-01,0
2373,2024-09-01,2024-09-01,0
4940,2020-02-01,2020-02-01,0
6505,2021-03-01,2022-11-01,20
9094,2022-07-01,2022-07-01,0
6498,2024-04-01,2024-04-01,0
9844,2020-07-01,2021-09-01,14
7861,2020-11-01,2020-11-01,0
2637,2021-10-01,2025-03-01,41
5594,2020-01-01,2020-01-01,0
9693,2020-09-01,2024-08-01,47
9226,2020-10-01,2020-10-01,0
5780,2021-07-01,2021-07-01,0
3379,2020-10-01,2020-10-01,0
7565,2023-01-01,2024-07-01,18
3371,2021-12-01,2024-07-01,31
4891,2022-07-01,2022-07-01,0
3171,2022-05-01,2024-11-01,30
8234,2022-01-01,2022-01-01,0
2047,2021-11-01,2023-11-01,24
5797,2020-12-01,2020-12-01,0
5673,2021-12-01,2024-07-01,31
2393,2020-10-01,2020-10-01,0
4327,2020-12-01,2020-12-01,0
8141,2021-04-01,2021-04-01,0
4686,2023-03-01,2023-08-01,5
1624,2024-05-01,2024-05-01,0
8926,2023-10-01,2023-10-01,0
2756,2022-08-01,2022-08-01,0
3409,2022-10-01,2024-10-01,24
8662,2023-05-01,2023-05-01,0
6566,2022-03-01,2022-03-01,0
4500,2022-05-01,2025-02-01,33
2827,2021-10-01,2023-08-01,22
2366,2023-07-01,2023-07-01,0
9248,2020-11-01,2022-09-01,22
3549,2020-02-01,2020-02-01,0
5033,2020-02-01,2021-09-01,19
6279,2020-09-01,2022-01-01,16
8544,2023-01-01,2023-01-01,0
2866,2020-03-01,2021-03-01,12
3243,2021-04-01,2023-01-01,21
8392,2021-03-01,2021-03-01,0
5784,2024-10-01,2024-12-01,2
2326,2024-06-01,2024-06-01,0
1925,2023-09-01,2023-09-01,0
1837,2020-03-01,2021-10-01,19
1096,2021-07-01,2021-07-01,0
7181,2021-08-01,2021-11-01,3
4998,2021-01-01,2021-08-01,7
1560,2020-11-01,2023-10-01,35
6073,2023-09-01,2023-09-01,0
3786,2023-02-01,2023-02-01,0
7549,2020-10-01,2024-04-01,42
1773,2022-05-01,2022-05-01,0
5459,2020-05-01,2022-07-01,26
4370,2020-08-01,2025-03-01,55
8524,2023-03-01,2023-07-01,4
2127,2020-10-01,2024-02-01,40
3395,2021-11-01,2022-09-01,10
9875,2020-01-01,2024-08-01,55
2237,2021-05-01,2021-10-01,5
3165,2020-07-01,2020-07-01,0
1794,2020-08-01,2023-10-01,38
2640,2020-02-01,2020-02-01,0
7148,2020-01-01,2020-01-01,0
6087,2020-03-01,2022-03-01,24
2614,2020-06-01,2020-06-01,0
9960,2025-02-01,2025-02-01,0
3847,2021-10-01,2025-03-01,41
4227,2020-09-01,2023-02-01,29
7336,2020-03-01,2024-11-01,56
7735,2021-04-01,2024-11-01,43
4892,2021-11-01,2024-04-01,29
2408,2022-11-01,2022-11-01,0
8846,2020-11-01,2022-08-01,21
7232,2021-08-01,2022-12-01,16
9360,2020-07-01,2020-08-01,1
8964,2020-12-01,2020-12-01,0
1756,2020-07-01,2020-07-01,0
3120,2021-04-01,2024-10-01,42
2633,2021-03-01,2021-03-01,0
1144,2021-08-01,2021-11-01,3
4955,2020-01-01,2020-01-01,0
1451,2021-03-01,2021-03-01,0
9734,2021-05-01,2021-05-01,0
2707,2021-08-01,2024-04-01,32
1105,2020-02-01,2020-02-01,0
2804,2020-06-01,2021-08-01,14
2318,2020-02-01,2020-05-01,3
5979,2021-03-01,2022-04-01,13
7886,2020-07-01,2020-07-01,0
7478,2024-03-01,2024-03-01,0
2882,2020-02-01,2020-02-01,0
8008,2021-06-01,2021-06-01,0
8195,2020-01-01,2020-01-01,0
2905,2020-08-01,2023-01-01,29
9208,2024-05-01,2024-05-01,0
7973,2020-03-01,2020-03-01,0
7566,2021-03-01,2021-03-01,0
7581,2020-05-01,2022-02-01,21
8219,2022-09-01,2022-09-01,0
7099,2020-12-01,2020-12-01,0
8516,2021-09-01,2021-09-01,0
9597,2022-11-01,2022-11-01,0
1762,2022-11-01,2024-05-01,18
4562,2021-11-01,2021-11-01,0
5729,2021-05-01,2024-07-01,38
5946,2020-05-01,2020-11-01,6
7246,2020-01-01,2021-08-01,19
4355,2021-04-01,2021-04-01,0
5863,2023-08-01,2023-08-01,0
2173,2022-11-01,2023-06-01,7
2585,2022-05-01,2022-05-01,0
2675,2021-04-01,2021-04-01,0
9378,2020-10-01,2024-01-01,39
7500,2021-08-01,2021-08-01,0
7905,2022-01-01,2022-01-01,0
5291,2021-09-01,2023-06-01,21
7361,2021-02-01,2021-02-01,0
7348,2020-08-01,2021-02-01,6
1357,2020-02-01,2021-11-01,21
4790,2021-05-01,2023-11-01,30
9868,2024-12-01,2024-12-01,0
4732,2020-02-01,2022-06-01,28
2290,2021-12-01,2021-12-01,0
3967,2022-12-01,2024-06-01,18
2861,2020-01-01,2022-10-01,33
8906,2020-01-01,2023-07-01,42
6403,2023-02-01,2023-02-01,0
2055,2023-07-01,2023-07-01,0
1817,2021-01-01,2024-12-01,47
3378,2021-09-01,2023-08-01,23
9900,2020-08-01,2020-08-01,0
9414,2024-05-01,2024-05-01,0
3032,2021-10-01,2023-11-01,25
2433,2023-05-01,2023-05-01,0
7561,2020-09-01,2023-05-01,32
6483,2021-03-01,2021-03-01,0
9530,2022-10-01,2022-10-01,0
8816,2021-01-01,2022-11-01,22
8353,2020-06-01,2020-06-01,0
6172,2021-02-01,2021-02-01,0
2744,2020-08-01,2023-03-01,31
5573,2020-11-01,2020-11-01,0
6500,2020-10-01,2020-10-01,0
9466,2020-11-01,2023-08-01,33
9757,2020-04-01,2020-04-01,0
8088,2021-07-01,2022-06-01,11
6134,2020-06-01,2020-06-01,0
2551,2022-05-01,2022-05-01,0
2542,2024-11-01,2024-11-01,0
7005,2020-12-01,2020-12-01,0
3916,2022-04-01,2022-04-01,0
2693,2024-07-01,2024-10-01,3
7725,2022-12-01,2022-12-01,0
9308,2021-01-01,2021-01-01,0
4461,2024-07-01,2024-07-01,0
1877,2023-12-01,2025-03-01,15
1775,2020-07-01,2023-09-01,38
1212,2022-06-01,2023-08-01,14
9089,2023-01-01,2024-12-01,23
3813,2020-02-01,2020-02-01,0
4186,2021-09-01,2023-06-01,21
4966,2021-11-01,2021-11-01,0
9632,2020-09-01,2020-09-01,0
1600,2021-08-01,2022-10-01,14
6086,2022-06-01,2022-06-01,0
4975,2021-12-01,2021-12-01,0
6853,2020-01-01,2024-01-01,48
9452,2022-08-01,2022-08-01,0
4684,2020-11-01,2022-06-01,19
4840,2020-02-01,2020-06-01,4
9981,2022-03-01,2025-01-01,34
3509,2021-01-01,2021-09-01,8
4568,2020-12-01,2021-01-01,1
3383,2021-08-01,2022-10-01,14
2734,2020-01-01,2020-02-01,1
2142,2020-02-01,2020-02-01,0
4018,2020-05-01,2021-05-01,12
5162,2020-08-01,2025-04-01,56
3940,2023-08-01,2023-08-01,0
3985,2020-05-01,2024-07-01,50
1611,2020-02-01,2024-10-01,56
7474,2020-06-01,2021-01-01,7
5278,2020-02-01,2020-02-01,0
4406,2020-09-01,2021-10-01,13
5123,2022-11-01,2024-05-01,18
6143,2022-02-01,2024-07-01,29
4970,2022-05-01,2022-05-01,0
7552,2020-02-01,2020-10-01,8
6532,2021-10-01,2022-08-01,10
1755,2021-06-01,2021-06-01,0
6011,2020-02-01,2022-05-01,27
9820,2022-12-01,2022-12-01,0
5547,2020-08-01,2025-03-01,55
3880,2022-06-01,2022-06-01,0
8920,2021-06-01,2024-03-01,33
6384,2020-11-01,2020-11-01,0
7857,2022-02-01,2024-01-01,23
2090,2020-06-01,2020-06-01,0
8708,2020-06-01,2023-07-01,37
8419,2022-05-01,2022-05-01,0
3229,2020-03-01,2024-03-01,48
4708,2022-04-01,2022-04-01,0
3953,2020-08-01,2020-08-01,0
3812,2022-09-01,2022-09-01,0
5429,2021-08-01,2023-12-01,28
9605,2020-04-01,2020-04-01,0
4760,2020-05-01,2022-06-01,25
7746,2022-03-01,2022-03-01,0
4028,2021-08-01,2022-02-01,6
6122,2021-11-01,2023-01-01,14
2542,2024-11-01,2025-03-01,4
6079,2020-04-01,2024-09-01,53
5858,2023-12-01,2024-07-01,7
5435,2020-09-01,2023-01-01,28
1504,2021-10-01,2021-10-01,0
